年月,銀行,銀行類別,項目,數值,欄位名稱
9507,台北富邦銀行,本國銀行,市佔率,2.47,MARKET_RATE
9507,國泰世華商業銀行,本國銀行,對中小企業,60894000000,LN_SME
9507,國泰世華商業銀行,本國銀行,佔放款%,9.93,LN_SME_RATE
9507,國泰世華商業銀行,本國銀行,市佔率,2.26,MARKET_RATE
9507,中國輸出入銀行,本國銀行,對中小企業,3459000000,LN_SME
9507,中國輸出入銀行,本國銀行,佔放款%,15.03,LN_SME_RATE
9507,中國輸出入銀行,本國銀行,市佔率,0.13,MARKET_RATE
9507,高雄銀行,本國銀行,對中小企業,18041000000,LN_SME
9507,高雄銀行,本國銀行,佔放款%,18.32,LN_SME_RATE
9507,高雄銀行,本國銀行,市佔率,0.67,MARKET_RATE
9507,中國國際商業銀行,本國銀行,對中小企業,99601000000,LN_SME
9507,中國國際商業銀行,本國銀行,佔放款%,19.04,LN_SME_RATE
9507,中國國際商業銀行,本國銀行,市佔率,3.69,MARKET_RATE
9507,中華開發工業銀行,本國銀行,對中小企業,2862000000,LN_SME
9507,中華開發工業銀行,本國銀行,佔放款%,4.79,LN_SME_RATE
9507,中華開發工業銀行,本國銀行,市佔率,0.11,MARKET_RATE
9507,臺灣工業銀行,本國銀行,對中小企業,2730000000,LN_SME
9507,臺灣工業銀行,本國銀行,佔放款%,6.02,LN_SME_RATE
9507,臺灣工業銀行,本國銀行,市佔率,0.1,MARKET_RATE
9507,華泰商業銀行,本國銀行,對中小企業,11559000000,LN_SME
9507,華泰商業銀行,本國銀行,佔放款%,16.25,LN_SME_RATE
9507,華泰商業銀行,本國銀行,市佔率,0.43,MARKET_RATE
9507,臺灣新光商業銀行,本國銀行,對中小企業,22495000000,LN_SME
9507,臺灣新光商業銀行,本國銀行,佔放款%,10.85,LN_SME_RATE
9507,臺灣新光商業銀行,本國銀行,市佔率,0.83,MARKET_RATE
9507,陽信商業銀行,本國銀行,對中小企業,26652000000,LN_SME
9507,陽信商業銀行,本國銀行,佔放款%,15.0,LN_SME_RATE
9507,陽信商業銀行,本國銀行,市佔率,0.99,MARKET_RATE
9507,板信商業銀行,本國銀行,對中小企業,16084000000,LN_SME
9507,板信商業銀行,本國銀行,佔放款%,10.95,LN_SME_RATE
9507,板信商業銀行,本國銀行,市佔率,0.6,MARKET_RATE
9507,三信商業銀行,本國銀行,對中小企業,6827000000,LN_SME
9507,三信商業銀行,本國銀行,佔放款%,8.8,LN_SME_RATE
9507,三信商業銀行,本國銀行,市佔率,0.25,MARKET_RATE
9507,臺灣新光商業銀行,本國銀行,對中小企業,0,LN_SME
9507,臺灣新光商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9507,臺灣新光商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9507,第七商業銀行,本國銀行,對中小企業,8137000000,LN_SME
9507,第七商業銀行,本國銀行,佔放款%,14.9,LN_SME_RATE
9507,第七商業銀行,本國銀行,市佔率,0.3,MARKET_RATE
9507,高新商業銀行,本國銀行,對中小企業,0,LN_SME
9507,高新商業銀行,本國銀行,佔放款%,0.0,LN_SME_RATE
9507,高新商業銀行,本國銀行,市佔率,0.0,MARKET_RATE
9507,聯邦商業銀行,本國銀行,對中小企業,28069000000,LN_SME
9507,聯邦商業銀行,本國銀行,佔放款%,14.78,LN_SME_RATE
9507,聯邦商業銀行,本國銀行,市佔率,1.04,MARKET_RATE
9507,中華商業銀行,本國銀行,對中小企業,21107000000,LN_SME
9507,中華商業銀行,本國銀行,佔放款%,16.4,LN_SME_RATE
9507,中華商業銀行,本國銀行,市佔率,0.78,MARKET_RATE
9507,遠東國際商業銀行,本國銀行,對中小企業,7879000000,LN_SME
9507,遠東國際商業銀行,本國銀行,佔放款%,3.79,LN_SME_RATE
9507,遠東國際商業銀行,本國銀行,市佔率,0.29,MARKET_RATE
9507,復華商業銀行,本國銀行,對中小企業,29919000000,LN_SME
9507,復華商業銀行,本國銀行,佔放款%,13.78,LN_SME_RATE
9507,復華商業銀行,本國銀行,市佔率,1.11,MARKET_RATE
9507,建華商業銀行,本國銀行,對中小企業,27937000000,LN_SME
9507,建華商業銀行,本國銀行,佔放款%,10.26,LN_SME_RATE
9507,建華商業銀行,本國銀行,市佔率,1.03,MARKET_RATE
9507,玉山商業銀行,本國銀行,對中小企業,60530000000,LN_SME
9507,玉山商業銀行,本國銀行,佔放款%,15.8,LN_SME_RATE
9507,玉山商業銀行,本國銀行,市佔率,2.24,MARKET_RATE
9507,萬泰商業銀行,本國銀行,對中小企業,24811000000,LN_SME
9507,萬泰商業銀行,本國銀行,佔放款%,16.26,LN_SME_RATE
9507,萬泰商業銀行,本國銀行,市佔率,0.92,MARKET_RATE
9507,寶華商業銀行,本國銀行,對中小企業,33530000000,LN_SME
9507,寶華商業銀行,本國銀行,佔放款%,30.39,LN_SME_RATE
9507,寶華商業銀行,本國銀行,市佔率,1.24,MARKET_RATE
9507,台新國際商業銀行,本國銀行,對中小企業,21107000000,LN_SME
9507,台新國際商業銀行,本國銀行,佔放款%,4.18,LN_SME_RATE
9507,台新國際商業銀行,本國銀行,市佔率,0.78,MARKET_RATE
9507,大眾商業銀行,本國銀行,對中小企業,12467000000,LN_SME
9507,大眾商業銀行,本國銀行,佔放款%,5.77,LN_SME_RATE
9507,大眾商業銀行,本國銀行,市佔率,0.46,MARKET_RATE
9507,日盛國際商業銀行,本國銀行,對中小企業,24639000000,LN_SME
9507,日盛國際商業銀行,本國銀行,佔放款%,13.27,LN_SME_RATE
9507,日盛國際商業銀行,本國銀行,市佔率,0.91,MARKET_RATE
9507,安泰商業銀行,本國銀行,對中小企業,64686000000,LN_SME
9507,安泰商業銀行,本國銀行,佔放款%,30.86,LN_SME_RATE
9507,安泰商業銀行,本國銀行,市佔率,2.4,MARKET_RATE
9507,中國信託商業銀行,本國銀行,對中小企業,61627000000,LN_SME
9507,中國信託商業銀行,本國銀行,佔放款%,8.39,LN_SME_RATE
9507,中國信託商業銀行,本國銀行,市佔率,2.28,MARKET_RATE
9507,慶豐商業銀行,本國銀行,對中小企業,11599000000,LN_SME
9507,慶豐商業銀行,本國銀行,佔放款%,14.71,LN_SME_RATE
9507,慶豐商業銀行,本國銀行,市佔率,0.43,MARKET_RATE
9507,臺灣中小企業銀行,本國銀行,對中小企業,218707000000,LN_SME
9507,臺灣中小企業銀行,本國銀行,佔放款%,30.44,LN_SME_RATE
9507,臺灣中小企業銀行,本國銀行,市佔率,8.1,MARKET_RATE
9507,臺北國際商業銀行,本國銀行,對中小企業,54084000000,LN_SME
9507,臺北國際商業銀行,本國銀行,佔放款%,20.21,LN_SME_RATE
9507,臺北國際商業銀行,本國銀行,市佔率,2.0,MARKET_RATE
9507,新竹國際商業銀行,本國銀行,對中小企業,42869000000,LN_SME
9507,新竹國際商業銀行,本國銀行,佔放款%,14.35,LN_SME_RATE
9507,新竹國際商業銀行,本國銀行,市佔率,1.59,MARKET_RATE
9507,臺中商業銀行,本國銀行,對中小企業,46358000000,LN_SME
9507,臺中商業銀行,本國銀行,佔放款%,24.64,LN_SME_RATE
9507,臺中商業銀行,本國銀行,市佔率,1.72,MARKET_RATE
9507,京城商業銀行,本國銀行,對中小企業,79303000000,LN_SME
9507,京城商業銀行,本國銀行,佔放款%,59.52,LN_SME_RATE
9507,京城商業銀行,本國銀行,市佔率,2.94,MARKET_RATE
9507,花蓮區中小企業銀行,本國銀行,對中小企業,6442000000,LN_SME
9507,花蓮區中小企業銀行,本國銀行,佔放款%,60.83,LN_SME_RATE
9507,花蓮區中小企業銀行,本國銀行,市佔率,0.24,MARKET_RATE
9507,臺東區中小企業銀行,本國銀行,對中小企業,22621000000,LN_SME
9507,臺東區中小企業銀行,本國銀行,佔放款%,60.01,LN_SME_RATE
9507,臺東區中小企業銀行,本國銀行,市佔率,0.84,MARKET_RATE
9507,外國銀行在台分行,本國銀行,對中小企業,34625000000,LN_SME
9507,外國銀行在台分行,本國銀行,佔放款%,7.76,LN_SME_RATE
9507,外國銀行在台分行,本國銀行,市佔率,1.28,MARKET_RATE
